135:36:16|AS11-44-6650|AS11-44-6650HR.jpg||Earthrise over Mare Smythii. Dark-floored crater Neper on right. Scan by NASA Johnson.|
135:36:28|AS11-44-6651|AS11-44-6651HR.jpg||Earthrise over Mare Smythii. Dark-floored crater Neper on right. Scan by NASA Johnson.|
135:36:30|AS11-44-6652|AS11-44-6652HR.jpg||Earthrise over Mare Smythii. Dark-floored crater Neper on right. Scan by NASA Johnson.|
135:35:34|AS11-44-6653|AS11-44-6653HR.jpg||Taken with an 80-mm lens. Earthrise over Mare Smythii and Mare Marginis. Neper is the dark-floored crater between. Scan by NASA Johnson.|
135:35:39|AS11-44-6654|AS11-44-6654HR.jpg||Taken with a 250-mm lens. Wide view of eastern limb area. Crater Saenger P at centre of frame. Eastern edge of Mare Smythii on left. Scan by NASA Johnson.|
135:35:45|AS11-44-6655|AS11-44-6655HR.jpg||Taken with a 250-mm lens. Bright crater at centre of image is Al-Khwarizmi K. Scan by NASA Johnson.|
135:39:20|AS11-44-6656|AS11-44-6656HR.jpg||Taken with an 80-mm lens. Moon after TEI. View north to rayed crater Giordano Bruno. Dark-floored crater on left is Lomonosov and Joliot on extreme left. Scan by NASA Johnson.|
135:42:05|AS11-44-6657|AS11-44-6657HR.jpg||Taken with an 80-mm lens. Moon after TEI. View southeast to crater Tsiolkovsky. Scan by NASA Johnson.|
135:45:02|AS11-44-6658|AS11-44-6658HR.jpg||Taken with an 80-mm lens. Moon after TEI. View southeast. Crater King on lower right. Scan by NASA Johnson.|
135:45:28|AS11-44-6659|AS11-44-6659HR.jpg||Taken with an 80-mm lens. Moon after TEI. View southeast. Crater King on lower right. Scan by NASA Johnson.|
135:45:55|AS11-44-6660|AS11-44-6660HR.jpg||Taken with an 80-mm lens. Moon after TEI. View north to rayed crater Giordano Bruno. Dark-floored crater on left is Lomonosov and Joliot is cut off on extreme left. Scan by NASA Johnson.|
136:31:28|AS11-44-6661|AS11-44-6661HR.jpg||Taken with a 250-mm lens. Moon after TEI. Mare Crisium left of centre. Scan by NASA Johnson.|
136:31:58|AS11-44-6662|AS11-44-6662HR.jpg||Taken with a 250-mm lens. Mare Crisium left of centre. Scan by NASA Johnson.|
136:32:25|AS11-44-6663|AS11-44-6663HR.jpg||Taken with a 250-mm lens. Mare Crisium left of centre. Shape against black is reflection of internal fluorescent lamp. Scan by NASA Johnson.|
136:35:20|AS11-44-6664|AS11-44-6664HR.jpg||Taken with a 250-mm lens. Mare Crisium left of centre. Shape against black is reflection of internal fluorescent lamp. Scan by NASA Johnson.|
136:39:15|AS11-44-6665|AS11-44-6665HR.jpg||Taken with a 250-mm lens. Mare Crisium left of centre. Scan by NASA Johnson.|
136:40:20|AS11-44-6666|AS11-44-6666HR.jpg||Taken with a 250-mm lens. Mare Crisium left of centre. Scan by NASA Johnson.|
136:42:46|AS11-44-6667|AS11-44-6667HR.jpg||Taken with a 250-mm lens. Mare Crisium left of centre. Scan by NASA Johnson.|
149:15:00|AS11-44-6668|AS11-44-6668HR.jpg||Taken with a 250-mm lens. Half Earth with north down. Scan by NASA Johnson.|
149:15:10|AS11-44-6669|AS11-44-6669HR.jpg||Taken with a 250-mm lens. Half Earth with north down. Scan by NASA Johnson.|
149:50:00|AS11-44-6670|AS11-44-6670HR.jpg||Taken with a 250-mm lens. Half Earth with north down. Scan by NASA Johnson.|
149:50:10|AS11-44-6671|AS11-44-6671HR.jpg||Taken with a 250-mm lens. Half Earth with north down. Scan by NASA Johnson.|
171:20:00|AS11-44-6672|AS11-44-6672HR.jpg||Taken with a 250-mm lens. Half Earth with north at the lower right. North Africa and the Iberian peninsula are prominent. Scan by NASA Johnson.|
171:20:10|AS11-44-6673|AS11-44-6673HR.jpg||Similar to 6672 but rotated to north down. Taken with a 250-mm lens.. Scan by NASA Johnson.|
181:06:00|AS11-44-6674|AS11-44-6674HR.jpg||Taken with a 250-mm lens. Half Earth with north down. Scan by NASA Johnson.|
181:06:10|AS11-44-6675|AS11-44-6675HR.jpg||Taken with a 250-mm lens. Half Earth with north down. Scan by NASA Johnson.|
191:15:00|AS11-44-6676|AS11-44-6676HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:01:00|AS11-44-6677|AS11-44-6677HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:01:10|AS11-44-6678|AS11-44-6678HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:01:20|AS11-44-6679|AS11-44-6679HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:01:30|AS11-44-6680|AS11-44-6680HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:01:40|AS11-44-6681|AS11-44-6681HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:03:50|AS11-44-6682|AS11-44-6682HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:25:00|AS11-44-6683|AS11-44-6683HR.jpg||Taken with an 80-mm lens, crescent Earth with north on the left. Scan by NASA Johnson.|
192:26:00|AS11-44-6684|AS11-44-6684HR.jpg||Taken with an 80-mm lens, crescent Earth with north on the left. Scan by NASA Johnson.|
192:31:00|AS11-44-6685|AS11-44-6685HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:34:00|AS11-44-6686|AS11-44-6686HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:38:00|AS11-44-6687|AS11-44-6687HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:41:00|AS11-44-6688|AS11-44-6688HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
192:44:00|AS11-44-6689|AS11-44-6689HR.jpg||Taken with an 80-mm lens, crescent Earth with north down. Scan by NASA Johnson.|
193:18:41|AS11-44-6690|AS11-44-6690HR.jpg||The coast of Somalia is at the top. Scan by NASA Johnson.|
193:18:52|AS11-44-6691|AS11-44-6691HR.jpg||The coast of Somalia is at the top. Scan by NASA Johnson.|
193:19:05|AS11-44-6692|AS11-44-6692HR.jpg||The coast of Somalia is at the top. Scan by NASA Johnson.|
193:19:21|AS11-44-6693|AS11-44-6693HR.jpg||The coast of Somalia is at the lower right. Scan by NASA Johnson.|
193:21:12|AS11-44-6694|AS11-44-6694HR.jpg||Scan by NASA Johnson.|
193:21:42|AS11-44-6695|AS11-44-6695HR.jpg||Scan by NASA Johnson.|
193:21:52|AS11-44-6696|AS11-44-6696HR.jpg||The coast of Somalia is at the right. Scan by NASA Johnson.|
skip|AS11-45-6697 RB Anaglyph|AS11-45-6697.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6697 Wiggle Stereo|||Animated gif should be opened with a browser. Stereo view created by John Lloyd.|
skip|AS11-45-6698 RB Anaglyph|AS11-45-6698.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6698 Wiggle Stereo|||Animated gif should be opened with a browser. Stereo view created by John Lloyd.|
skip|AS11-45-6699 RB Anaglyph|AS11-45-6699.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6700 RB Anaglyph|AS11-45-6700.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6701 RB Anaglyph|AS11-45-6701.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6702 RB Anaglyph|AS11-45-6702.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6702-1 RB Anaglyph|AS11-45-6702-1.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6703 RB Anaglyph|AS11-45-6703.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6704 RB Anaglyph|AS11-45-6704.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6705 RB Anaglyph|AS11-45-6705.jpg||Note what appear to be soil clods at the bottom. Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6705 Wiggle Stereo|||Animated gif should be opened with a browser. Stereo view created by John Lloyd.|
skip|AS11-45-6706 RB anaglyph|AS11-45-6706.jpg||"At least some of the large pieces in this image appear to be soil clods, perhaps resulting from disturbance of the area by one of the landing probes. See, for example, AS11-40-<a href=""https://www.hq.nasa.gov/alsj/a11/images11.html#5917"" target=""new"">5917</a>. Note that the area shown is 72 mm by 83 mm. Red-blue anaglyph created by Erwin D'Hoore."|
skip|AS11-45-6706 Wiggle Stereo|||Animated gif should be opened with a browser. Stereo view created by John Lloyd.|
skip|AS11-45-6707 RB anaglyph|AS11-45-6707.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6708 RB anaglyph|AS11-45-6708.jpg||Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6708 Wiggle Stereo|||Animated gif should be opened with a browser. Stereo view created by John Lloyd.|
skip|AS11-45-6709 RB anaglyph|AS11-45-6709.jpg||This image shows a rock surface, undoubtedly a piece of basalt. The large, white area is an inclusion. Several circular zap pits are evident, including one immediately above the inclusion The image is about 3 inches (7.5 cm) across. Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6710 RB anaglyph|AS11-45-6710.jpg||Possibly another spot on the same piece of basalt. Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6712 RB anaglyph|AS11-45-6712.jpg||Rounded rock about 2 by 2.5 inches. Red-blue anaglyph created by Erwin D'Hoore.|
skip|AS11-45-6712 Wiggle Stereo|||Animated gif should be opened with a browser. Stereo view created by John Lloyd.|
111:00:01|AS11-45-6713|AS11-45-6713.jpg||"Surface of a large piece of basalt. Note the large zap pit above center near the righthand edge. This boulder is probably the one Neil examined just as he was going out of the TV field-of-view to the right. After he finished examining this boulder, Neil left the ALSCC upright on the boulder surface while he deployed the LRRR and took Hasselblad documentation, as can be seen in <a href=""#5952"" target=""new"">AS11-40-5952</a>. The boulder is about 3 meters ENE of the LRRR. Red-blue anaglyph created by Erwin D'Hoore."|
111:00:10|AS11-45-6714|AS11-45-6714A.jpg||"Surface of a large piece of basalt, probably the one near the LRRR. Journal Contributor Vlad Pustynski has identified this boulder in <a href=""https://www.hq.nasa.gov/alsj/a11/images11.html#5549"" target=""new"">AS11-37-5549</a> and <a href=""https://www.hq.nasa.gov/alsj/a11/images11.html#5842"" target=""new"">AS11-39-5842</a>, pictures Neil took out is window after the EVA."|
|Climbing the Ramp|ap11-rollout-noID.jpg||Apollo 11 Saturn V on the Crawler climbing the ramp to Pad 39-A. Scan by ????.|
|Collins-noID|ap11-collins-noID.jpg||Mike Collins during suit-up prior to a Countdown Demonstration Test on 3 July 1969. Scan by J.L. Pickering.|
|Command Module Columbia with Sextant and Telescope Aperatures Labelled|A11MagS-1.jpg||Photo taken by David Woods at the US. National Air and Space Museum.|
|Crew Portrait with Saturn V|ap11-crew-noIDHR.jpg||Neil Armstrong (left), Mike Collins, and Buzz Aldrin pose in shirtsleeve with their Saturn V in the background. 20 May 1969. Scan by Ed Hengeveld.|
|Don Blair's Ukulele Photo taken onboard USS Hornet|a11donblair.jpg||"Neil relaxes in the MQF aboard USS Hornet, playing a ukulele. This photograph and the two following were taken by <a href=""https://www.hq.nasa.gov/alsj/a11/a11donblair.jpg"" title=""image"" target=""new"">Don Blair</a>, who covered five spacecraft recoveries for the Mutual (radio) Broadcasting System. He describes his experiences in a 2004 book <b>Splashdown: NASA and the Navy</b>. In brief, he took three shots from outside the MQF through the end window, at about 10 p.m. ship-board time on the night after the recovery. The only other person present outside the MQF was a young marine guard. Blair used a Canon F1 loaded with Kodak high-speed Tri-X black and white film. He took three ""quick shots .. the other two were even less sharp than the one you're looking at."" 24 July 1969. Scan courtsey Jody Russell/NASA Johnson."|
|EL-1996-00223|ap11-EL-1996-00223HR.jpg||Neil Armstrong poses at the Lunar Landing Research Facility at NASA Langley. 12 February 1969. Scan courtesy NASA.|
|Figure 1-20a|a11psrf1-20a-sm.jpg||Pre-landing view of the landing site, then near the terminator.|
|Figure 1-20b|a11psrf1-20b.jpg||Vertical review of the landing site during rendezvous.|
|Figure 12-3|a11mrf12-3.jpg||CDR and LMP heart rates during the EVA.|
|Figure 16-22|a11mrf16-22.jpg||Electrical connector between RCU and PLSS.|
|Figure 3-15|a11psrf3-15.jpg||Preliminary map of Hasselblad photo locations and directions.|
|Figure 3-16|a11psrf3-16.jpg||Preliminary traverse map.|
|Figure 3-3|a11psrf3-3.jpg||Lunar Orbiter 5 Mosaic showing the LM location and West Crater.|
|Figure 5-14|a11mrf5-14-sm.jpg||Sextant footprint during CMP's attempts to locate LM.|
|Figure 5-5|||Pitch attitude time history during descent. Redrafted by Thomas Schwagmeier|
|Figure 5-6|||(a) Pitch gimbal angle. (b) Roll gimbal angle. Note that the vertical axes in the oriiginal version were mis-labeled. The upper panel shows Pitch Gimbal Angle and the lower panel shows Roll Gimbal angle. Redrafted by Thomas Schwagmeier.|
|Figure 5-8|a11mrf5-08.jpg||Enlarged map of the landing area with the ground track.|
|Flight Suits at NASM|a11-nasmsuits.jpg||The suits worn by Neil and Buzz on the Moon are seen here on display at the National Air and Space Museum in 1999. Training versions of the Gold camera (lower left), the Solar Wind Collector (right of center) and the EASEP (right foreground) are also displayed. Photo by Ken Glover.|
|Hasselblad Magazine R - Front and Lefthand Side View|a11MagR-2.jpg||View of the front and lefthand surfaces. The wire handle on the lefthand side is attached to the dark slide and is larger enough to accomodate the glove fingers and make removal of the dark slide relatively easy. Note that the silver-colored, reflective outer surface of this magazine, which means it could have been taken outside without overheating. . October 2004. Photo by Ulli Lotzmann at the National Air and Space Museum.|
|Hasselblad Magazine R - Front and Righthand Side View|a11MagR-3.jpg||Image courtesy Allan Needell, National Air and Space Museum.|
|Hasselblad Magazine R - Top View|a11MagR-1.jpg||View of the top and front of one of the Hasselblad magazines used by Neil Armstrong and Buzz Aldrin in the LM cabin but not taken outside. The notation 'HCEX' on the f-stop decal indicates this magazine contained color film. October 2004. Photo by Ulli Lotzmann at the National Air and Space Museum.|
|Hasselblad Magazine S - Front View|A11MagS-3.jpg||View of the front of the Hasselblad magazine used by Neil Armstrong and Buzz Aldrin during the Apollo 11 EVA. April 2006. Photo by Ulli Lotzmann at the National Air and Space Museum.|
|Hasselblad Magazine S - Rear View|A11MagS-1.jpg||"View of the back, top, and lefthand side of the Hasselblad magazine used by Neil Armstrong and Buzz Aldrin during the Apollo 11 EVA. Note the hook on the back that was used to attach the magazine to the Lunar Equipment Conveyor (LEC) for transfer to the cabin at the end of the EVA. Note, also, the orange decal on the top showing f-stops to be used for photography in various directions relative to the Sun. Note, also, the wire handle on the lefthand side attached to <a href=""../alsj-DarkSlide.html"" target=""new"">dark slide</a> that was in place whenever the magazine wasn't attached to the camera. In the case of this magazine, the dark slide was removed early in preparations for the EVA, just before the magazine was attached to the EVA Hasselblad. The dark slide was then stowed in the LHSSC (Left Hand Side Stowage Compartment and wasn't inserted again until the magazine was transferred back up to the cabin on the LEC at the end of the EVA. October 2004. Photo by Ulli Lotzmann at the National Air and Space Museum."|
|Hasselblad Magazine S - Top View|A11MagS-2.jpg||View of the top and lefthand side of the Hasselblad magazine used by Neil Armstrong and Buzz Aldrin during the Apollo 11 EVA. October 2004. Photo by Ulli Lotzmann at the National Air and Space Museum.|
109:26:35|Honeysuckle Polaroid|a11HSK1092635.jpg||"109:26:35 John Saxon, Operations Manager at Honeysuckle Creek during Apollo, has provided this polaroid image taken off the monitor at the tracking station. Saxon writes in May 2003, ""I've scanned the attached at 300 dpi, resized/resampled to slightly smaller and saved jpg at min (100 percent quality) compression - other than that I have not attempted to clean up or sharpen, etc."""|
|IVA Glove at the Kansas Cosmosphere|a11IV-gloves.jpg||These IVA ('IntraVehicular Activity') gloves were worn by Neil and Buzz during both descent and ascent. Photo and scan by Mike Poliszuk.|
|JSC2002E01692|ap11-JSC2002E01692HR.jpg||Portrait of Neil Armstrong. Scan by Kipp Teague.|
|KSC-269C-3290|ap11-KSC-269C-3290.jpg||Apollo 11 CM/Saturn V on rollout. 20 May 1969. Scan by J.L. Pickering.|
|KSC-269C-3292|ap11-KSC-269C-3292.jpg||Apollo 11 CM/Saturn V in the VAB. 20 May 1969. Scan by J.L. Pickering.|
|KSC-269C-3293|ap11-KSC-269C-3293.jpg||Overall view of AS-506 prior to rollout. 20 May 1969. Scan by J.L. Pickering.|
|KSC-269C-3294|ap11-KSC-269C-3294.jpg||Side view of Apollo 11 in VAB on the morning of rollout. 20 May 1969. Scan by J.L Pickering.|
|KSC-69P-0245|ap11-KSC-69P-0245.jpg||LM-5 is prepared for placement in the Apollo 11 spacecraft adapter. 4 April 1969. Scan by Kipp Teague.|
|KSC-69P-0397|ap11-KSC-69P-0397.jpg||This photo shows the Apollo 11 Saturn V as it nears the launch pad. Scan by Kipp Teague.|
|KSC-69P-179|ap11-KSC-69P-179.jpg||Arrival of Apollo 11 Instrument Unit (IU) at KSC aboard Super Guppy. 6 March 1969. Scan by J.L. Pickering.|
|KSC-69P-204|ap11-KSC-69P-204.jpg||Spacecraft components in the Operations and Checkout Building. Scan by KSC Archives.|
|KSC-69P-371|ap11-KSC-69P-371HR.jpg||Photographers document the Apollo 11 Saturn V rollout. 20 May 1969. Scan by Kipp Teague.|
|KSC-69P-407|ap11-KSC-69P-407HR.jpg||Another view of the Apollo 11 rollout. 20 May 1969. Scans by Kipp Teague.|
|KSC-69P-503|ap11-KSC-69P-503HR.jpg||"Neil Armstrong (at MESA?) and Buzz Aldrin during training at the Cape. The rock box and the TV mounting hardware are highlighted in a <a href=""a11-TVbracket.jpg"" title=""image"" target=""new"">detail</a>. 16 June 1969. Scan by Kipp Teague. See, also, training photo <a href=""#S6931573"" target=""new"">S69-31573</a>."|
|KSC-69P-509|ap11-KSC-69P-509HR.jpg||(Left to right) Mike Collins, Neil Armstrong, and Buzz Aldrin posing in front of a LM mock-up. 19 June 1969. Scan by Kipp Teague.|
|KSC-69P-551|ap11-KSC-69P-551HR.jpg||Mobile Service Structure moves away from the Apollo 11 Saturn V on the pad. 2 July 1969. Scan by Kipp Teague.|
|KSC-69P-566|ap11-KSC-69P-566HR.jpg||The floodlit Apollo 11 Saturn V on Pad 39-A during a Countdown Demonstration Test. 1 July 1969. Scans by Kipp Teague.|
|KSC-69P-578|ap11-KSC-69P-578HR.jpg||Neil Armstrong at the foot of the ladder on a LM mock-up during training. He seems to be inspecting the insulation on the strut and/or footpad. 11 July 1969. Scan by Kipp Teague. Note that, within a given sequence of KSC images, later images have lower numbers.|
|KSC-69P-579|ap11-KSC-69P-579HR.jpg||"The NASA caption to this picture reads: ""Apollo-11 commander Neil A. Armstrong descends the ladder of the Lunar Module Training Vehicle during practice for his upcoming lunar landing mission."" In response to an August 2003 e-mail, Neil wrote, "":I really don't have the foggiest idea of what I was doing. I don't think it had anything to do with simulation. If I were simulating a mission phase, I would have the helmet on and suit pressurized. On the other hand, if it was only 5 days before flight, I would not be wearing the suit unless it was for a purpose."" 11 July 1969. Scan by Ed Hengeveld."|
|KSC-69P-590|ap11-KSC-69P-590HR.jpg||Neil Armstrong and Buzz Aldrin work in shirtsleeves in the LM simulator at the Cape. 11 July 1969. Scan by Kipp Teague.|
|KSC-69P-596|ap11-KSC-69P-596HR.jpg||The floodlit Apollo 11 Saturn V on Pad 39-A during a Countdown Demonstration Test. 1 July 1969. Scan by Kipp Teague.|
skip|KSC-69P-597|ap11-KSC-69P-597.jpg||Apollo 11 Saturn V liftoff. 16 July 1969. Scan by J.L. Pickering.|
000:00:11|KSC-69P-620|ap11-KSC-69P-620HR.jpg||Apollo 11 Saturn V about to clear the tower. View from the LC-39 press site. Photo filed 16 July 1969. Scan courtesy J.L. Pickering.|
000:20:10|KSC-69P-631|ap11-KSC-69P-631HR.jpg||"Launch control team member Jerry Croley writes, ""We were listening to Vice President Spiro Agnew, who gave us a pep talk about an hour after the launch. I was stationed at console BE-17 with call sign C2HU. This was the SII LH Propellant Tanking Computer System, the controller that kept the LH level at the correct Flight Mass specified for the mission. It simply monitored the level through a capacitance probe and added LH as the LH evaporated following the filling by the Propellants section and through pressurization, after which there was no boil off. Our section was an Elec section working alongside the Mechs who managed the tank farms and overall propellant handling. Unfortunately, I cannot recognize any of the people from row BE."" Deke Slayton, in a dark shirt with no tie, is six from the right in the second row, and Alan Shepard is next but one to Slayton's right. Kipp Teague notes that the clocks on the wall show Local (time) 10:25, Projected Launch (time) 9:32, and Accumulated Hold 12:00 (meaning 'none'. ""As evidenced by the clocks, the photo was taken 53 minutes after liftoff."" 16 July 1969. Scan by Kipp Teague. Journal Contributor Rene Cantin notes that astronaut Bill Pogue is standing between Dake Slayton and Alan Shepard to the right of center in the second row. One of the few women is the photo is JoAnn Morgan, an Instrument Controller, monitoring the launch pad before vehicle control was transferred to Houston. <a href=""https://www.hq.nasa.gov/alsj/a11/ap11JoAnnMorgan.jpg"" title=""image"" target=""new"">Morgan</a> is seated to the left of center in the third row. She is mentioned in the book &quot;Apollo Moon Mission - The Unsung Heroes&quot; by Billy Watkins. She retired in 2003, after a <a href=""https://www.nasa.gov/centers/kennedy/news/releases/2003/release-20030730.html"" target=""new"">distinguished, 45-year career</a> at the Kennedy Space Center."|
000:20:00|KSC-69P-632|ap11-KSC-69P-632.jpg||Wernher von Braun. The binoculars and the gesture suggest that this was taken during a post-launch discussion at the Cape. 16 July 1969. Scan by Kipp Teague.|
|KSC-69P-639|ap11-KSC-69PC-412.jpg||"Bill Anders shakes hands with Buzz and wishes him well as he and the others enter the elevator in the MSOB on launch day. Note Buzz's black IV glove. Note, also, the LM tether attachment on the Buzz's right hip, a clear indication that the astronaut is a LM crewman. Ken Glover notes that in KSC-69PC-377 ( <a href=""ap11-KSC-69PC-377.jpg"" title=""image"" target=""new"">136k</a> ), taken late in suit-up, we see a black strap running from ear-to-ear across the top of his Snoopy cap. That same black strap can be seen in KSC-69PC-399 ( <a href=""ap11-KSC-69PC-399.jpg"" title=""image"" target=""new"">200k</a> ), shows Neil walking across the swing arm with the black strap still in place. In contrast, suit-up photo 69-H-1131 ( <a href=""ap11-69-H-1131.jpg"" title=""image"" target=""new"">110k</a> ) shows Buzz already in his helmet but with the strap hanging down over his right ear. The LM crewman in KSC-69P-639 does not have a black strap running across the top of his Snoopy cap. See, also, KSC-69PC-412 <a href=""ap11-KSC-69PC-412.jpg"" title=""image"" target=""new"">125k</a>. 16 July 1969. Scan by Ed Hengeveld."|
197:27:19|KSC-69P-658|ap11-KSC-69P-658HR.jpg||"In this full version of the photo, the man in white shirt and tie to the right of the marine is <a href=""ap11-S69-54541.jpg"" title=""mug shot"" target=""new"">Roderick (Rod) Bass</a>. His daughter, Kristen, tells us that he used to say ""To remember my name, just remember, use the Rod to catch the Bass"" (smile)."" Kristen adds, ""He was involved in Mercury, Gemini, and Apollo, training both the crews and the recovery crews. He is no longer alive: passed away in January '91 from a cancerous brain tumor at the age of 52. We are left with exciting and loving memories."" Photo filed 24 July 1969. Scan - and Rod Bass 'mug shot' - courtesy MIke Gentry/NASA Johnson."|
196:29:02|KSC-69P-662||https://keycdnmediado.apolloinrealtime.org/A11/images/More-Nixon-tapes-available-to-public.jpg|U.S. President Richard Nixon (R) and Dr. Thomas O. Paine, NASA Administrator, watch the recovery helicopter land on the USS Hornet.|
|KSC-69PC-234|ap11-KSC-69PC-234HR.jpg||Apollo 11 Saturn V during transport. 20 May 1969. Scan by Kipp Teague.|
|KSC-69PC-236|ap11-KSC-69PC-236.jpg||Apollo 11 Saturn V rollout from the Vehicle Assembly Building. 20 May 1969. Scan by Kipp Teague.|
|KSC-69PC-237|ap11-KSC-69PC-237.jpg||Apollo 11 Saturn V rollout from the Vehicle Assembly Building. 20 May 1969. Scan by J.L Pickering.|
|KSC-69PC-238|ap11-KSC-69PC-238HR.jpg||Aerial view of the Apollo 11 Saturn V rollout from the Vehicle Assembly Building. 20 May 1969. Research by J. L. Pickering.|
|KSC-69PC-241|ap11-KSC-69PC-241HR.jpg||View of the Apollo 11 rollout. Scan by Kipp Teague.|
|KSC-69PC-249|ap11-KSC-69PC-249HR.jpg||View of the Apollo 11 rollout. Scan by Kipp Teague.|
|KSC-69PC-295|ap11-KSC-69PC-295.jpg||Armstrong, Collins, and Aldrin (left to right) during a 'walk-through egress test'. 10 June 1969. Scan by Kipp Teague.|
|KSC-69PC-296|ap11-KSC-69PC-296HR.jpg||Mike Collins, Neil Armstrong, and Buzz Aldrin (left to right) pose in front of a LM mock-up. 19 June 1969. Scan by Kipp Teague.|
|KSC-69PC-319|ap11-KSC-69PC-319HR.jpg||"This photo shows Neil in a <a href=""../tnD7112Simulators.html"" target=""new"">LM simulator</a>. The Interim Stowage Assembly ( <a href=""../apollo.glossary.html#ISA"" target=""new"">ISA</a> ) is on the left at Neil's back and the Environmental Control System (ECS) is at the right. 19 June 1969. Scan by Kipp Teague."|
|KSC-69PC-324|ap11-KSC-69PC-324.jpg||Neil Armstrong (left) and Buzz Aldrin prepare for an EVA training session, watched by Deke Slayton (right). A technician is checking Neil's cuff pressure gauge. Note that the chair backs have been removed to accommodate the PLSSs. A technician is checking Neil's cuff pressure gauge. Note the pocket strapped high on Neil's left leg. This contains the contingency sampler. 18 June 1969. Research by Jay Hanks.|
|KSC-69PC-338|AS11-0703A-69HC-703-7.3.69.jpg||"In the White Room, <a href=""../alsj-GuenterWendt.html"" target=""new"">Guenter Wendt</a> (wearing glasses at rear) and his team work with Mike Collins, (left rear), Buzz Aldrin (foreground), and Neil Armstrong (next to Wendt) during a Countdown Demonstration Test. ILC suit tech Ron Woods is helping Buzz. Because the crew are not wearing their helmets, this picture was probably taken as they were leaving the spacecraft. 3 July 1969. Scan courtesy Ulli Lotzmann."|
|KSC-69PC-347|ap11-KSC-69PC-347.jpg||Neil Armstrong during suit-up prior to a Countdown Demonstration Test. 3 July 1969. Scan by Kipp Teague.|
-20:45:00|KSC-69PC-357|ap11-KSC-69PC-357HR.jpg||The Apollo 11 Saturn V on the pad at night during a Countdown Demonstration Test on 11 July 1969. Scans by Kipp Teague.|
|KSC-69PC-362|a11BuzzSnapHook.jpg||"Buzz Aldrin takes a picture with his chest-mounted <a href=""a11-hass.html"" target=""new"">Hasselblad camera</a> during a KC-135 exercise. The aircraft is flown in repeated parabolic flight paths to provide about 30 seconds of one-sixth g on the downward leg of each parabola. A <a href=""a11BuzzSnapHook.jpg"" title=""image"" target=""new"">detail</a> shows a hook fitted to his neckring tiedown and attached to the bottom of the camera handle. July 1969. Scan by Kipp Teague."|
|KSC-69PC-366|ap11-KSC-69PC-366.jpg||The Apollo 11 Saturn V on Pad 39A. Scan by J.L. Pickering.|
|KSC-69PC-367|ap11-KSC-69PC-367.jpg||Buzz Aldrin (left), Neil Armstrong, and Michael Collins during the last pre-flight press conference. 13 July 1969. Scan by J.L. Pickering.|
|KSC-69PC-368|ap11-KSC-69PC-368.jpg||Bill Anders, Armstrong, Collins, Aldrin, and Slayton (left to right) during the pre-launch breakfast. Deke is discussing a map which might show the location of recovery ships or of communications sites to be used during the early phases of the missions. 16 July 1969. Scan by Kipp Teague.|
|KSC-69PC-369|ap11-KSC-69PC-369.jpg||Neil Armstrong (front), Mike Collins, and Buzz Aldrin leave for the launch pad. 16 July 1969. Journal Contributor Andreas Gossweiler notes that condensation cloud about halfway down the Saturn V represents the position of the atmospheric shock wave at about 40 seconds into the flight. Scan by Kipp Teague.|
|KSC-69PC-376|ap11-KSC-69PC-376.jpg||Neil Armstrong and Deke Slayton in discussion while suit technician Troy Stewart works on the hoses for Neil portable cooling unit. 16 July 1969. Scan by Kipp Teague.|
